Parameter,Actual values,Case 2 : CE,Case3 : Dual,,diffrence in controlers,CE offset,Dual offset
xk_2,350.0,348.24327042178817,348.24327746925735,,-7.0474691824529145e-06,1.7567295782118322,1.7567225307426497
xk_2,350.0,348.8591122922366,348.85911772623456,,-5.4339979556061735e-06,1.1408877077633974,1.1408822737654418
xk_2,350.0,348.76114646386617,348.76115153235327,,-5.068487098469632e-06,1.2388535361338313,1.2388484676467328
xk_2,350.0,347.2355993675632,347.23560408773085,,-4.72016762387284e-06,2.764400632436775,2.7643959122691513
xk_2,350.0,347.9702641744836,347.9702681533589,,-3.978875326993148e-06,2.0297358255164113,2.0297318466410843
xk_2,350.0,348.5720376378097,348.57204099318614,,-3.355376463787252e-06,1.4279623621903283,1.4279590068138646
xk_2,350.0,347.451312394611,347.45131567825865,,-3.2836476293596206e-06,2.5486876053889773,2.548684321741348
xk_2,350.0,348.13984435212006,348.1398473667431,,-3.01462301877109e-06,1.8601556478799353,1.8601526332569165
xk_2,350.0,348.44238362282636,348.44238620446873,,-2.5816423772084818e-06,1.5576163771736447,1.5576137955312674
xk_2,350.0,348.827370733954,348.8273729619951,,-2.2280410689745622e-06,1.1726292660459876,1.1726270380049186
xk_2,350.0,348.0167066362647,348.0167086660727,,-2.029808001680067e-06,1.9832933637352994,1.9832913339272977
xk_2,350.0,348.6074876040501,348.60748939583607,,-1.7917859622684773e-06,1.3925123959498933,1.392510604163931
xk_2,350.0,348.3592997326502,348.3593013186444,,-1.5859941981943848e-06,1.6407002673498141,1.640698681355616
xk_2,350.0,347.5685791395954,347.5685805808779,,-1.441282506675634e-06,2.4314208604046144,2.4314194191221077
xk_2,350.0,348.23006592687494,348.2300672007172,,-1.2738422583424835e-06,1.7699340731250572,1.769932799282799
xk_2,350.0,348.1539766609757,348.15397775785254,,-1.0968768719976651e-06,1.8460233390243275,1.8460222421474555
xk_2,350.0,348.78049774448823,348.78049869972625,,-9.55238022015692e-07,1.2195022555117703,1.2195013002737483
xk_2,350.0,347.72097431873686,347.7209751638845,,-8.451476105619804e-07,2.2790256812631355,2.279024836115525
xk_2,350.0,348.5309394193061,348.5309401848645,,-7.655584113308578e-07,1.469060580693906,1.4690598151354948
xk_2,350.0,348.27731864192776,348.277319312972,,-6.710442335133848e-07,1.7226813580722364,1.722680687028003
xk_2,350.0,347.5369909665982,347.5369915686697,,-6.020715090926387e-07,2.4630090334018178,2.4630084313303087
xk_2,350.0,348.47906819521904,348.4790687356659,,-5.404468765846104e-07,1.5209318047809575,1.5209312643340809
xk_2,350.0,348.2535266817155,348.2535271428609,,-4.6114536189634237e-07,1.7464733182844725,1.7464728571391106
xk_2,350.0,348.66736332916764,348.6673637368097,,-4.0764206232779543e-07,1.3326366708323576,1.3326362631902953
xk_2,350.0,349.26846293072595,349.26846328691914,,-3.561931976037158e-07,0.7315370692740544,0.7315367130808568
xk_2,350.0,347.84585815893615,347.8458584712701,,-3.1233395247909357e-07,2.154141841063847,2.1541415287298946
uk_1,100,100.0,100.0,,0.0,0.0,0.0
uk_1,100,100.14189017397239,100.14189017397239,,0.0,-0.14189017397238501,-0.14189017397238501
uk_1,100,99.92669365187139,99.92669365187139,,0.0,0.07330634812861092,0.07330634812861092
uk_1,100,100.08555426936068,100.08555426936068,,0.0,-0.085554269360685,-0.085554269360685
uk_1,100,99.54785142509434,99.54785142509434,,0.0,0.45214857490566374,0.45214857490566374
uk_1,100,99.89310425230555,99.89310425230555,,0.0,0.10689574769445187,0.10689574769445187
uk_1,100,100.58571686156237,100.58571686156237,,0.0,-0.5857168615623749,-0.5857168615623749
uk_1,100,100.58090286279632,100.58090286279632,,0.0,-0.5809028627963215,-0.5809028627963215
uk_1,100,99.31945063919218,99.31945063919218,,0.0,0.6805493608078166,0.6805493608078166
uk_1,100,102.39574530345278,102.39574530345278,,0.0,-2.3957453034527845,-2.3957453034527845
uk_1,100,99.84034797362222,99.84034797362222,,0.0,0.15965202637778475,0.15965202637778475
uk_1,100,99.23580507594276,99.23580507594276,,0.0,0.7641949240572359,0.7641949240572359
uk_1,100,98.91760317130765,98.91760317130765,,0.0,1.082396828692353,1.082396828692353
uk_1,100,99.36885412976997,99.36885412976997,,0.0,0.6311458702300285,0.6311458702300285
uk_1,100,97.97910431387885,97.97910431387885,,0.0,2.0208956861211504,2.0208956861211504
uk_1,100,98.52515317608359,98.52515317608359,,0.0,1.4748468239164083,1.4748468239164083
uk_1,100,99.78013696626951,99.78013696626951,,0.0,0.21986303373049054,0.21986303373049054
uk_1,100,102.22013719756916,102.22013719756916,,0.0,-2.2201371975691586,-2.2201371975691586
uk_1,100,100.18047370922469,100.18047370922469,,0.0,-0.1804737092246853,-0.1804737092246853
uk_1,100,98.63750496686372,98.63750496686372,,0.0,1.362495033136284,1.362495033136284
uk_1,100,99.72636517771662,99.72636517771662,,0.0,0.273634822283384,0.273634822283384
uk_1,100,98.33800369760385,98.33800369760385,,0.0,1.6619963023961475,1.6619963023961475
uk_1,100,102.13352029999196,102.13352029999196,,0.0,-2.1335202999919574,-2.1335202999919574
uk_1,100,98.28163107858262,98.28163107858262,,0.0,1.7183689214173796,1.7183689214173796
uk_1,100,102.15652821251047,102.15652821251047,,0.0,-2.156528212510466,-2.156528212510466
uk_1,100,99.51966640731163,99.51966640731163,,0.0,0.4803335926883676,0.4803335926883676
uk_1,100,98.51472341836346,98.51472341836346,,0.0,1.4852765816365405,1.4852765816365405
uk_1,100,101.4022424003914,101.4022424003914,,0.0,-1.4022424003914011,-1.4022424003914011
uk_1,100,100.44546935520042,100.44546935520042,,0.0,-0.44546935520041586,-0.44546935520041586
uk_1,100,100.33998990152998,100.33998990152998,,0.0,-0.3399899015299752,-0.3399899015299752
uk_1,100,100.91062594084076,100.91062594084076,,0.0,-0.9106259408407595,-0.9106259408407595
uk_1,100,100.43236816742562,100.43236816742562,,0.0,-0.4323681674256221,-0.4323681674256221
uk_1,100,99.66255918600879,99.66255918600879,,0.0,0.33744081399120773,0.33744081399120773
uk_1,100,99.47153607913722,99.47153607913722,,0.0,0.5284639208627766,0.5284639208627766
uk_1,100,101.02180995369477,101.02180995369477,,0.0,-1.0218099536947705,-1.0218099536947705
uk_1,100,97.9204053846827,97.9204053846827,,0.0,2.079594615317305,2.079594615317305
uk_1,100,98.7887144309883,98.7887144309883,,0.0,1.211285569011693,1.211285569011693
uk_1,100,101.10038232933327,101.10038232933327,,0.0,-1.1003823293332715,-1.1003823293332715
uk_1,100,99.1039438518606,99.1039438518606,,0.0,0.8960561481393938,0.8960561481393938
uk_1,100,101.02964815624338,101.02964815624338,,0.0,-1.0296481562433826,-1.0296481562433826
uk_1,100,98.10368677152043,98.10368677152043,,0.0,1.8963132284795705,1.8963132284795705
uk_1,100,98.93641849422656,98.93641849422656,,0.0,1.063581505773442,1.063581505773442
uk_1,100,99.99493876429453,99.99493876429453,,0.0,0.005061235705468903,0.005061235705468903
uk_1,100,101.50521624182267,101.50521624182267,,0.0,-1.5052162418226658,-1.5052162418226658
uk_1,100,101.88735314983109,101.88735314983109,,0.0,-1.8873531498310854,-1.8873531498310854
uk_1,100,99.41841034777258,99.41841034777258,,0.0,0.5815896522274215,0.5815896522274215
uk_1,100,99.58064338554834,99.58064338554834,,0.0,0.41935661445165806,0.41935661445165806
uk_1,100,98.48771369814824,98.48771369814824,,0.0,1.5122863018517592,1.5122863018517592
uk_1,100,99.56983855774364,99.56983855774364,,0.0,0.4301614422563631,0.4301614422563631
uk_1,100,99.82963418940803,99.82963418940803,,0.0,0.1703658105919743,0.1703658105919743
uk_1,100,100.33525727569983,100.33525727569983,,0.0,-0.3352572756998313,-0.3352572756998313
uk_1,100,98.29027252554752,98.29027252554752,,0.0,1.7097274744524782,1.7097274744524782
uk_1,100,96.91158694138109,96.91158694138109,,0.0,3.0884130586189116,3.0884130586189116
uk_1,100,104.65776224420252,104.65776224420252,,0.0,-4.657762244202516,-4.657762244202516
uk_1,100,101.15502749548823,101.39857740674417,,-0.24354991125593983,-1.155027495488227,-1.3985774067441668
uk_1,100,101.33142225491525,101.51072998357557,,-0.1793077286603193,-1.3314222549152532,-1.5107299835755725
uk_1,100,99.97509757516859,100.07365586921632,,-0.09855829404773431,0.02490242483141003,-0.07365586921632428
uk_1,100,99.41350778805665,99.45731143651578,,-0.043803648459132205,0.5864922119433515,0.5426885634842193
uk_1,100,99.22905056002934,99.24472017681737,,-0.01566961678803125,0.7709494399706642,0.755279823182633
uk_1,100,97.78899880047202,97.79193851115176,,-0.002939710679740415,2.211001199527985,2.2080614888482444
uk_1,100,99.06393660668736,99.06215894479088,,0.001777661896483096,0.9360633933126365,0.9378410552091196
uk_1,100,100.05662050642371,100.05422807491333,,0.0023924315103869276,-0.05662050642371241,-0.054228074913325486
uk_1,100,98.57433311034539,98.57282311757427,,0.001509992771119073,1.4256668896546074,1.4271768824257265
